C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90
2019-06-14T00:00:00.000Z,0.5817986130714417,1.3266290426254272,1.0932122236434882,0.16301227089088408,323,0,1.1318944692611694,0.9040883779525757,1.258056640625
2019-06-15T00:00:00.000Z,-1.330372929573059,1.1334922313690186,-0.4985417183863445,0.5415327150058065,323,0,-0.6795876026153564,-1.0444492101669312,0.3082053065299988
2019-06-16T00:00:00.000Z,-0.4499109983444214,0.16586436331272125,-0.1579337682309718,0.12819091112400438,323,0,-0.1641779989004135,-0.332905113697052,0.016178861260414124
2019-06-17T00:00:00.000Z,-1.7530897855758667,0.24213409423828125,-0.8448424498916782,0.28158792437163666,323,0,-0.7763603925704956,-1.2100025415420532,-0.5549604296684265
2019-06-18T00:00:00.000Z,-2.5979957580566406,-0.8521298766136169,-1.5587761682622583,0.3625091541944243,323,0,-1.5395736694335938,-2.04986310005188,-1.152777910232544
2019-06-19T00:00:00.000Z,-0.9613040685653687,1.3622920513153076,-0.3364548765442941,0.2549806508304789,323,0,-0.34894880652427673,-0.6021755933761597,-0.09467685967683792
2019-06-20T00:00:00.000Z,-1.2356016635894775,1.1469835042953491,-0.3410870305640225,0.542190030103898,323,0,-0.42122387886047363,-0.9175328612327576,0.19216769933700562
2019-06-21T00:00:00.000Z,-1.650625228881836,0.9927554726600647,-0.30698432602657283,0.5640819344790676,323,0,-0.37659183144569397,-1.1174660921096802,0.3273346424102783
2019-06-22T00:00:00.000Z,-0.9446985721588135,0.15554755926132202,-0.1236407663961498,0.18353346549732993,323,0,-0.07063677161931992,-0.32568931579589844,0.04865475744009018
2019-06-23T00:00:00.000Z,-1.2406874895095825,0.056325387209653854,-0.4112344843684334,0.20516878420144102,323,0,-0.4030149281024933,-0.6121657490730286,-0.09842310845851898
2019-06-24T00:00:00.000Z,1.3496558666229248,1.8601423501968384,1.6019027819067746,0.15073942239069216,323,146,1.6184632778167725,1.3930890560150146,1.8126517534255981
2019-06-25T00:00:00.000Z,-0.00004841604095418006,1.0898323059082031,0.28647188100320126,0.1971287338905914,323,0,0.26164302229881287,0.09127391129732132,0.4454250931739807
2019-06-26T00:00:00.000Z,-0.6374639272689819,-0.11407285928726196,-0.38922202116564675,0.13202826534953832,323,0,-0.39226460456848145,-0.5931912064552307,-0.22478345036506653
2019-06-27T00:00:00.000Z,-0.3294450342655182,0.5340471267700195,0.16398305274926753,0.16205817128151034,323,0,0.15967345237731934,-0.029918376356363297,0.3343121409416199
2019-06-28T00:00:00.000Z,-0.6105343103408813,0.3867217004299164,-0.06815677468344891,0.1846876384113653,323,0,-0.06851063668727875,-0.29299047589302063,0.17391608655452728
2019-06-29T00:00:00.000Z,-1.798171877861023,-0.9235736131668091,-1.3053700898084835,0.22460463421239915,323,0,-1.3315905332565308,-1.5811747312545776,-0.9796269536018372
2019-06-30T00:00:00.000Z,-0.37801265716552734,0.07081291824579239,-0.15780649295987847,0.11763178146770469,323,0,-0.18681275844573975,-0.2797390818595886,0.011977282352745533
2019-07-01T00:00:00.000Z,-0.8535110354423523,-0.06638728082180023,-0.48647832870483393,0.16950350677047168,323,0,-0.46259501576423645,-0.7179077863693237,-0.24769416451454163
2019-07-02T00:00:00.000Z,-0.8553093671798706,0.3074380159378052,-0.14335521670265974,0.22456518912237153,323,0,-0.12429486215114594,-0.46937820315361023,0.1310981661081314
2019-07-03T00:00:00.000Z,-1.7055072784423828,-0.5906416773796082,-0.9244079122971453,0.1876986184171876,323,0,-0.8950208425521851,-1.1489335298538208,-0.7210026979446411
