C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90
2020-07-15T00:00:00.000Z,0.02524307742714882,0.03313227742910385,0.029096523299813278,0.0017166713806756316,323,236,0.029316827654838562,0.02628430165350437,0.03088696114718914
2020-07-16T00:00:00.000Z,0.02463412843644619,0.033744700253009796,0.028563877860517603,0.0019041630307178954,323,5,0.02827686257660389,0.026438549160957336,0.031293828040361404
2020-07-17T00:00:00.000Z,0.02321859821677208,0.03507393226027489,0.029024886235333332,0.0020906221255295645,323,38,0.02909272350370884,0.026738671585917473,0.030932946130633354
2020-07-18T00:00:00.000Z,0.025768207386136055,0.028544994071125984,0.026699358295083672,0.0006331317356017375,323,132,0.026714472100138664,0.025768207386136055,0.027447782456874847
2020-07-19T00:00:00.000Z,0.02323037199676037,0.028878364711999893,0.02635761821999194,0.0015629779519771346,323,41,0.026237010955810547,0.024237478151917458,0.028303178027272224
2020-07-20T00:00:00.000Z,0.020580647513270378,0.030097361654043198,0.02592675838815538,0.0017433841585313351,323,0,0.02595304325222969,0.023979565128684044,0.027830058708786964
2020-07-21T00:00:00.000Z,0.02644750289618969,0.0322604663670063,0.02945976476507177,0.001396773658926404,323,5,0.029312023892998695,0.027476899325847626,0.03133660554885864
2020-07-22T00:00:00.000Z,0.018433991819620132,0.03104054182767868,0.02671925206900453,0.0026893752870024816,323,102,0.027066199108958244,0.023675592616200447,0.029035165905952454
2020-07-23T00:00:00.000Z,0.022407231852412224,0.028146851807832718,0.026551692557919452,0.0009491517199583467,323,12,0.02667871117591858,0.02554982341825962,0.027734803035855293
2020-07-24T00:00:00.000Z,0.022666452452540398,0.027976900339126587,0.02497882212848724,0.0017041839268654873,323,204,0.025151552632451057,0.022982602939009666,0.027976900339126587
2020-07-25T00:00:00.000Z,0.024426542222499847,0.029139598831534386,0.027410191908768075,0.0011178610368186924,323,117,0.027384422719478607,0.02592843398451805,0.028840338811278343
2020-07-26T00:00:00.000Z,0.02300490438938141,0.031612101942300797,0.028452467297514283,0.0017539786783855968,323,8,0.028744151815772057,0.026037201285362244,0.030466176569461823
2020-07-27T00:00:00.000Z,0.02654031477868557,0.03458316996693611,0.02958359037933152,0.002216097879857832,323,92,0.028791604563593864,0.02730170637369156,0.032820962369441986
2020-07-28T00:00:00.000Z,0.024934835731983185,0.03458402678370476,0.02932581811804662,0.0025073055397415774,323,213,0.02924378588795662,0.02669941447675228,0.032277911901474
2020-07-29T00:00:00.000Z,0.024847835302352905,0.031202426180243492,0.028691688989415584,0.002120356642651582,323,80,0.02858833223581314,0.02559332363307476,0.031039342284202576
2020-07-30T00:00:00.000Z,0.02258129231631756,0.031216483563184738,0.02780993407764754,0.001892777275952793,323,10,0.027934478595852852,0.025852065533399582,0.030620353296399117
2020-07-31T00:00:00.000Z,0.02682982198894024,0.03422343358397484,0.029936606888985553,0.0015629792831191238,323,9,0.029818009585142136,0.02778024412691593,0.032057829201221466
2020-08-02T00:00:00.000Z,0.024358751252293587,0.034862734377384186,0.028846277364792713,0.002377463349093228,323,61,0.028578387573361397,0.02626306749880314,0.031490348279476166
2020-08-04T00:00:00.000Z,0.024180695414543152,0.02936669811606407,0.027272931102550392,0.0014053161248083167,323,59,0.027410045266151428,0.025404218584299088,0.02890949510037899
2020-08-05T00:00:00.000Z,0.02211395464837551,0.030751651152968407,0.02705310579813736,0.0018077968660957116,323,7,0.026698414236307144,0.02492254413664341,0.029340257868170738
2020-08-06T00:00:00.000Z,0.022448066622018814,0.03116506338119507,0.02816400620586798,0.0016552585662735534,323,62,0.02831711806356907,0.02606651559472084,0.030145946890115738
2020-08-07T00:00:00.000Z,0.021872973069548607,0.02832930162549019,0.02546526667300706,0.0017277597925607375,323,42,0.02554340474307537,0.02301071770489216,0.02716769091784954
2020-08-08T00:00:00.000Z,0.022741025313735008,0.030268898233771324,0.027254642979665247,0.0011162571229959256,323,48,0.0273330956697464,0.025321822613477707,0.028451737016439438
2020-08-09T00:00:00.000Z,0.02205265872180462,0.03284374624490738,0.028507881216868335,0.0023363354430671747,323,4,0.028645582497119904,0.024749519303441048,0.030919287353754044
2020-08-10T00:00:00.000Z,0.027840817347168922,0.032537516206502914,0.030128832906484604,0.0014074697930910346,323,282,0.029265323653817177,0.0290635135024786,0.032537516206502914
2020-08-11T00:00:00.000Z,0.023403087630867958,0.03255847468972206,0.028997006725185428,0.0021399309749186735,323,0,0.02925161086022854,0.025970254093408585,0.031163910403847694
2020-08-12T00:00:00.000Z,0.021335314959287643,0.03391455113887787,0.0293795781540154,0.0022308419658098096,323,7,0.029582154005765915,0.02672579325735569,0.03175385296344757
2020-08-13T00:00:00.000Z,0.024338895455002785,0.0314885750412941,0.029053260748641514,0.0013644117099421186,323,59,0.0290817953646183,0.027155065909028053,0.0304638110101223
2020-08-14T00:00:00.000Z,0.025371739640831947,0.030275041237473488,0.027839060694054514,0.001172756303195473,323,125,0.02787054143846035,0.026415705680847168,0.028654826804995537
2020-08-15T00:00:00.000Z,0.026058198884129524,0.03360957279801369,0.030455432525805876,0.001594602813575213,323,13,0.030877429991960526,0.028278974816203117,0.03240147605538368
2020-08-16T00:00:00.000Z,0.020599957555532455,0.033508069813251495,0.028635797087313994,0.002276018276082639,323,58,0.028109842911362648,0.025871558114886284,0.03170996531844139
2020-08-17T00:00:00.000Z,0.023535093292593956,0.027733126655220985,0.02592977310996503,0.0016075603891697622,323,291,0.02612493932247162,0.023535093292593956,0.02766769379377365
2020-08-18T00:00:00.000Z,0.022671189159154892,0.03410407155752182,0.02888653885909458,0.0026146293704277716,323,35,0.02928687073290348,0.025629224255681038,0.03142375871539116
2020-08-19T00:00:00.000Z,0.025821592658758163,0.029496170580387115,0.027845364704082262,0.0010684126866792837,323,0,0.02827191725373268,0.026408564299345016,0.029151858761906624
2020-08-20T00:00:00.000Z,0.02175852470099926,0.030417511239647865,0.026004400858365525,0.0017349342748972589,323,34,0.025432342663407326,0.02422892302274704,0.02810479700565338
2020-08-21T00:00:00.000Z,0.022845890372991562,0.031042002141475677,0.026344126659382593,0.0017164030155729386,323,12,0.026322120800614357,0.024373866617679596,0.02857407182455063
2020-08-22T00:00:00.000Z,0.024182528257369995,0.0319005511701107,0.02846457851024306,0.0015193631985806972,323,127,0.028675954788923264,0.02665993943810463,0.030299820005893707
2020-08-23T00:00:00.000Z,0.020477674901485443,0.02923782356083393,0.025747482739518737,0.002349799151795469,323,36,0.0262762401252985,0.02268179878592491,0.028519732877612114
2020-08-24T00:00:00.000Z,0.02561594359576702,0.029797453433275223,0.027511867236896487,0.0005844425242683047,323,32,0.027411269024014473,0.027086574584245682,0.02812044881284237
2020-08-25T00:00:00.000Z,0.022268647328019142,0.03207849711179733,0.028320808394959103,0.0017071170400380575,323,38,0.028396716341376305,0.026379698887467384,0.03002854250371456
2020-08-26T00:00:00.000Z,0.022363310679793358,0.030118748545646667,0.027678195808011168,0.001668692156674725,323,115,0.02802695520222187,0.02583136595785618,0.029580960050225258
2020-08-27T00:00:00.000Z,0.022311069071292877,0.029971560463309288,0.025754392129764093,0.0016380226362038332,323,0,0.025845088064670563,0.023391293361783028,0.02781597152352333
2020-08-28T00:00:00.000Z,0.017751844599843025,0.029251139611005783,0.02239917085639068,0.004453374154607847,323,295,0.019854843616485596,0.017751844599843025,0.029251139611005783
2020-08-30T00:00:00.000Z,0.022759659215807915,0.029230501502752304,0.025645635626718122,0.001324111256964016,323,111,0.025477152317762375,0.024167072027921677,0.027148663997650146
2020-08-31T00:00:00.000Z,0.02186429873108864,0.028800295665860176,0.025253806432539768,0.0016680061898704556,323,125,0.02497856877744198,0.023323753848671913,0.027370309457182884
2020-09-01T00:00:00.000Z,0.025359369814395905,0.03299428150057793,0.030885501564841836,0.0015508936051091382,323,104,0.030782921239733696,0.028900625184178352,0.03272523730993271
2020-09-02T00:00:00.000Z,0.023241234943270683,0.03155965358018875,0.027795728612569424,0.002050455903416021,323,17,0.02770918235182762,0.02550039440393448,0.030636299401521683
2020-09-03T00:00:00.000Z,0.02279629372060299,0.03424122929573059,0.0301602957857268,0.0020554907743189936,323,2,0.02997938171029091,0.02792072482407093,0.03302153944969177
2020-09-04T00:00:00.000Z,0.023809310048818588,0.0306090097874403,0.02801420846780449,0.001268513859570851,323,1,0.028450479730963707,0.026458345353603363,0.02924301102757454
2020-09-05T00:00:00.000Z,0.02306634560227394,0.031185846775770187,0.02827227922366155,0.001597071273054788,323,21,0.028397049754858017,0.02631555125117302,0.030270066112279892
2020-09-06T00:00:00.000Z,0.027053337544202805,0.03462699055671692,0.030820953860351916,0.001586414896104891,323,12,0.030628206208348274,0.02895490825176239,0.032879360020160675
2020-09-07T00:00:00.000Z,0.021306639537215233,0.03105964884161949,0.027494860385873704,0.0017510129044414258,323,57,0.027569709345698357,0.0250120609998703,0.029821716248989105
2020-09-08T00:00:00.000Z,0.02210940234363079,0.03188784047961235,0.027265063994987467,0.0025328622554108226,323,37,0.027326317504048347,0.022941509261727333,0.0299850981682539
2020-09-09T00:00:00.000Z,0.024015702307224274,0.030170701444149017,0.028017222039677474,0.001535497699749812,323,188,0.027925927191972733,0.026094380766153336,0.0296039916574955
2020-09-10T00:00:00.000Z,0.026690715923905373,0.03275179862976074,0.03050175789547594,0.0015568330661357992,323,285,0.03091864474117756,0.030209437012672424,0.03275179862976074
2020-09-11T00:00:00.000Z,0.028284918516874313,0.029569359496235847,0.028606028761714697,0.0005561792588944263,323,319,0.028284918516874313,0.028284918516874313,0.029569359496235847
2020-09-12T00:00:00.000Z,0.025053489953279495,0.03259136900305748,0.02870877657947288,0.0018415859774544808,323,29,0.02886953391134739,0.026085296645760536,0.03117455169558525
2020-09-13T00:00:00.000Z,0.02813142165541649,0.03759171813726425,0.03407748467806312,0.0022881785656811903,323,71,0.03434670343995094,0.030905991792678833,0.03677504509687424
2020-09-15T00:00:00.000Z,0.0288864653557539,0.03183811157941818,0.030558935162377242,0.0008208415663543159,323,136,0.03075098991394043,0.02914194017648697,0.03181299567222595
2020-09-16T00:00:00.000Z,0.023617658764123917,0.033908650279045105,0.029472513953179267,0.002118148783837395,323,114,0.02937467209994793,0.02663685753941536,0.03186902776360512
2020-09-17T00:00:00.000Z,0.02445155195891857,0.03499656170606613,0.03138594372106379,0.002126015987174917,323,79,0.03136613965034485,0.029213720932602882,0.03374865651130676
2020-09-18T00:00:00.000Z,0.02577507309615612,0.03438469395041466,0.03063515931504165,0.0019350684537369639,323,159,0.03062477707862854,0.028375782072544098,0.03321695700287819
2020-09-19T00:00:00.000Z,0.02535657025873661,0.03750793635845184,0.030607886278474945,0.0036952638024855392,323,72,0.030403420329093933,0.02594124898314476,0.03476697579026222
2020-09-20T00:00:00.000Z,0.02609761618077755,0.03109653666615486,0.02909877485601428,0.0011417747388908018,323,1,0.02912912145256996,0.027321698144078255,0.030449440702795982
2020-09-21T00:00:00.000Z,0.026379534974694252,0.03241797536611557,0.029713635480418648,0.001857169162429996,323,121,0.030257703736424446,0.027636248618364334,0.03223556652665138
2020-09-22T00:00:00.000Z,0.025514252483844757,0.03296194598078728,0.029860697026279834,0.00215949011381045,323,213,0.029339050874114037,0.026373546570539474,0.032488513737916946
2020-09-23T00:00:00.000Z,0.027452880516648293,0.03433143347501755,0.030969150339970823,0.0015262375692427482,323,18,0.03131788223981857,0.02839726023375988,0.0328637920320034
2020-09-24T00:00:00.000Z,0.02451895922422409,0.03597301244735718,0.0306776461047938,0.0019015651463027286,323,44,0.03050803765654564,0.027585241943597794,0.032989077270030975
2020-09-25T00:00:00.000Z,0.02126646228134632,0.02126646228134632,0.02126646228134632,0,323,317,0.02126646228134632,0.02126646228134632,0.02126646228134632
2020-09-26T00:00:00.000Z,0.01996619813144207,0.03280352056026459,0.029932275681563137,0.0016751819908741889,323,58,0.030495647341012955,0.028350500389933586,0.031211858615279198
2020-09-27T00:00:00.000Z,0.02427865006029606,0.03215957432985306,0.029663544801245643,0.0013866371797702445,323,72,0.029958359897136688,0.027967417612671852,0.031143810600042343
2020-09-28T00:00:00.000Z,0.025700299069285393,0.033980537205934525,0.030663475531420507,0.0016783444097199726,323,65,0.030786653980612755,0.02833304926753044,0.03252990543842316
2020-09-29T00:00:00.000Z,0.02774750627577305,0.03496348485350609,0.028649503597989682,0.0023864605978313994,323,315,0.02774750627577305,0.02774750627577305,0.03496348485350609
2020-09-30T00:00:00.000Z,0.03216881304979324,0.037271492183208466,0.0358946927719646,0.0019995509664190968,323,314,0.03679145872592926,0.03216881304979324,0.037271492183208466
2020-10-03T00:00:00.000Z,0.024513542652130127,0.034456461668014526,0.030642326797831708,0.002090953620672456,323,6,0.03121296875178814,0.028069430962204933,0.03284823149442673
2020-10-04T00:00:00.000Z,0.025243820622563362,0.03454253822565079,0.029654309655980867,0.002148731907431892,323,19,0.029447762295603752,0.026857519522309303,0.03223976492881775
2020-10-06T00:00:00.000Z,0.029112141579389572,0.030799390748143196,0.029930899935689835,0.0006719863305917639,323,224,0.030020499601960182,0.029112141579389572,0.030799390748143196
2020-10-07T00:00:00.000Z,0.03323717415332794,0.03323717415332794,0.03323717415332794,0,323,313,0.03323717415332794,0.03323717415332794,0.03323717415332794
2020-10-08T00:00:00.000Z,0.02371899038553238,0.034800685942173004,0.029753434316035825,0.002357456355456573,323,30,0.030119484290480614,0.026744160801172256,0.03226941451430321
2020-10-10T00:00:00.000Z,0.027065929025411606,0.0357954241335392,0.030959881833005767,0.002096042292654928,323,119,0.031547993421554565,0.027650227770209312,0.032980989664793015
2020-10-11T00:00:00.000Z,0.024848807603120804,0.03201846778392792,0.02998883188766543,0.0014370053433647447,323,106,0.029912104830145836,0.028544651344418526,0.03201846778392792
2020-10-12T00:00:00.000Z,0.03063959628343582,0.035534411668777466,0.033656434412215996,0.0013032154345553278,323,94,0.033918239176273346,0.03181491047143936,0.0353340283036232
2020-10-13T00:00:00.000Z,0.027918465435504913,0.03537575155496597,0.03222063943259303,0.0016087954567394435,323,0,0.032445743680000305,0.03034326806664467,0.033995121717453
2020-10-14T00:00:00.000Z,0.026363257318735123,0.03507052734494209,0.03175293315153303,0.0018351348649861166,323,17,0.03205348551273346,0.029456285759806633,0.033896517008543015
2020-10-15T00:00:00.000Z,0.022252243012189865,0.03744696080684662,0.028254786582321535,0.0026369693600084964,323,127,0.028102189302444458,0.025209423154592514,0.031584251672029495
2020-10-16T00:00:00.000Z,0.030833279713988304,0.034904152154922485,0.0325771882198751,0.0014684987954244602,323,319,0.0322856605052948,0.0322856605052948,0.034904152154922485
2020-10-17T00:00:00.000Z,0.028515929356217384,0.03735034167766571,0.034193531882186476,0.0020643533916747422,323,80,0.03407915309071541,0.03134943172335625,0.03713209927082062
2020-10-18T00:00:00.000Z,0.028508547693490982,0.036618415266275406,0.03275882475183784,0.0016768626461364006,323,41,0.03283300995826721,0.031218357384204865,0.03455902263522148
2020-10-19T00:00:00.000Z,0.029396813362836838,0.037983909249305725,0.035028619175785584,0.0019415449484387795,323,110,0.03519289195537567,0.03311621770262718,0.037651997059583664
2020-10-20T00:00:00.000Z,0.026490455493330956,0.030934924259781837,0.02887077924863594,0.0013172325198380875,323,282,0.029239235445857048,0.026490455493330956,0.0302947536110878
2020-10-23T00:00:00.000Z,0.02223130315542221,0.03269505128264427,0.03083226884550908,0.0016777270975830078,323,204,0.031587183475494385,0.029368292540311813,0.032464075833559036
2020-10-24T00:00:00.000Z,0.023618003353476524,0.03605086728930473,0.03223890406959009,0.002179626658562537,323,0,0.032965581864118576,0.028897326439619064,0.034324709326028824
2020-10-25T00:00:00.000Z,0.02767854556441307,0.034647468477487564,0.03187091372252167,0.0016075530832727145,323,141,0.03206096962094307,0.02975868061184883,0.03392637148499489
2020-10-27T00:00:00.000Z,0.030632736161351204,0.03280824050307274,0.0318235410204916,0.000647343643819662,323,107,0.03186545521020889,0.03100590407848358,0.03280824050307274
2020-10-28T00:00:00.000Z,0.03001410700380802,0.03617669641971588,0.03314189420592395,0.0015083019105894364,323,75,0.0332360565662384,0.03130290284752846,0.035235948860645294
2020-10-30T00:00:00.000Z,0.02718416228890419,0.037182167172431946,0.03211517029671701,0.0023576057333690903,323,169,0.032350920140743256,0.0294453427195549,0.03461664915084839
2020-10-31T00:00:00.000Z,0.025676265358924866,0.03447006270289421,0.0302687005346848,0.002120132928151807,323,179,0.030453640967607498,0.02756076492369175,0.0324830636382103
2020-11-01T00:00:00.000Z,0.023339897394180298,0.030395852401852608,0.027158581145593667,0.002516532835608845,323,231,0.027902763336896896,0.023339897394180298,0.030395852401852608
2020-11-02T00:00:00.000Z,0.029931768774986267,0.03022272139787674,0.030122127972151098,0.00012982319563869586,323,266,0.030195128172636032,0.029931768774986267,0.03022272139787674
2020-11-03T00:00:00.000Z,0.02569013461470604,0.02569013461470604,0.02569013461470604,0,323,318,0.02569013461470604,0.02569013461470604,0.02569013461470604
2020-11-04T00:00:00.000Z,0.023954039439558983,0.030529620125889778,0.027857275446876884,0.001558968167539048,323,171,0.02787201479077339,0.025983169674873352,0.02990860678255558
2020-11-05T00:00:00.000Z,0.025505760684609413,0.03455227240920067,0.031039278521710102,0.0017881799650224708,323,112,0.031203201040625572,0.028513913974165916,0.03272159397602081
2020-11-06T00:00:00.000Z,0.026134246960282326,0.03351502865552902,0.030193967634678392,0.0017536464064505613,323,86,0.030432775616645813,0.027808303013443947,0.03262574225664139
2020-11-08T00:00:00.000Z,0.027568552643060684,0.03170657157897949,0.030293170889874686,0.001349979716837104,323,217,0.030809752643108368,0.02759239636361599,0.03170657157897949
2020-11-09T00:00:00.000Z,0.025811046361923218,0.03516019135713577,0.030777367884129797,0.002307669231924255,323,38,0.03078671172261238,0.02802322246134281,0.03361048176884651
2020-11-10T00:00:00.000Z,0.029447641223669052,0.036416564136743546,0.03301178411610666,0.002516036131409839,323,292,0.0333985798060894,0.029447641223669052,0.036416564136743546
